AnnoNo	AnnoDate	AnnoTitle	AnnoContent	SiteId	County	IsSoil	IsGw
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12318	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12316	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12315	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12313	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11164	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11157	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11151	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11035	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11029	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10986	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10625	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10525	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10511	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10505	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10502	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10476	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10385	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10363	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10328	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H13326	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12845	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12844	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12829	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12754	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12753	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12752	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12732	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12731	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12730	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12712	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12668	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12594	桃園市	1	0
府環水字第1040342574號	2016/1/5	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段35-5地號等127筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H12592	桃園市	1	0
